Date,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-09-11,0.0,541.5985107421875,0.0,542.5167747623394,527.4729497044474,536.0108196239122,0.0,75248600
2024-09-12,0.0,546.1605224609375,0.0,546.4633510224045,539.9573366553728,542.1748597619055,0.0,51819600
2024-09-13,0.0,549.0130004882812,0.0,550.0094311099382,546.5122052774053,546.7662020730168,0.0,39310500
2024-09-16,0.0,549.8238525390625,0.0,550.0875680057417,546.9518402590558,548.7492552395013,0.0,36656100
2024-09-17,0.0,550.0484619140625,0.0,553.477299266029,547.8211605278194,552.0314851715059,0.0,49321000
2024-09-18,0.0,548.4171142578125,0.0,555.5385046014119,547.8602888957543,550.702966140304,0.0,59044900
2024-09-19,0.0,557.7754516601562,0.0,559.6315359572782,554.9425530668651,557.804786497104,0.0,75315500
2024-09-20,0.0,556.8113403320312,1.746,557.8500005367814,553.7933228326182,556.4096197933483,0.0,77503100
2024-09-23,0.0,558.2027587890625,0.0,558.8495067502496,556.6643550711399,557.8794446150124,0.0,44116900
2024-09-24,0.0,559.7998657226562,0.0,559.8586555458002,556.174333811357,558.9963649353333,0.0,46805700
2024-09-25,0.0,558.5652465820312,0.0,560.3780425284191,557.4579883539482,559.6431398003925,0.0,38428600
2024-09-26,0.0,560.77978515625,0.0,563.1413061737785,558.4281322177342,562.817932214862,0.0,48336000
2024-09-27,0.0,559.966552734375,0.0,562.6611965458859,558.9377006949258,561.8479471107624,0.0,42100900
2024-09-30,0.0,562.21044921875,0.0,562.8179640810873,556.6447925339722,558.9376557740085,0.0,63557400
2024-10-01,0.0,557.1738891601562,0.0,562.5043864049716,554.6066335561335,561.8576982708267,0.0,72668800
2024-10-02,0.0,557.4090576171875,0.0,558.4281611024765,553.8913563966638,556.282242548741,0.0,38097800
2024-10-03,0.0,556.3900756835938,0.0,558.3302001396713,554.106960667849,555.9393137222664,0.0,40846500
2024-10-04,0.0,561.4461059570312,0.0,561.8184614824812,556.6643337627131,560.8287828388663,0.0,42939100
2024-10-07,0.0,556.370361328125,0.0,560.446655391967,555.2239297880301,559.7999074826037,0.0,49964700
2024-10-08,0.0,561.63232421875,0.0,562.2300906410503,558.0656412646009,558.9376805045769,0.0,37398700
2024-10-09,0.0,565.5224609375,0.0,566.0809942856702,561.0248291372598,561.6225357741174,0.0,37912200
2024-10-10,0.0,564.5327758789062,0.0,565.953600014702,562.9257739624676,564.1800368650188,0.0,44138100
2024-10-11,0.0,567.913330078125,0.0,568.6482329129351,564.3171624790748,564.4543586951436,0.0,42268000
2024-10-14,0.0,572.5579223632812,0.0,573.4888112745962,569.0401610478535,569.520288010914,0.0,36217200
2024-10-15,0.0,568.1092529296875,0.0,573.1261842726946,566.8941634738084,572.8224268603595,0.0,54203600
2024-10-16,0.0,570.5784912109375,0.0,571.0978512020905,567.305757742965,568.1092586044506,0.0,30725400
2024-10-17,0.0,570.6275634765625,0.0,574.3216944108202,570.441385688738,574.1159000748407,0.0,34393700
2024-10-18,0.0,572.8224487304688,0.0,573.6063330690159,570.8528997080355,572.3128969974695,0.0,37416800
2024-10-21,0.0,571.8817749023438,0.0,573.0771881011084,568.912738838732,572.0973176864316,0.0,36439000
2024-10-22,0.0,571.5780639648438,0.0,572.7343039714391,568.6972423190728,569.3537388044809,0.0,34183800
2024-10-23,0.0,566.3552856445312,0.0,570.0004346494243,562.8571411229607,569.5594810059998,0.0,49314600
2024-10-24,0.0,567.5801391601562,0.0,568.3836400907534,564.9639018539431,568.3052337104026,0.0,34979900
2024-10-25,0.0,567.3842163085938,0.0,572.6951576994558,566.4435788657943,569.804527643325,0.0,47268200
2024-10-28,0.0,569.1381225585938,0.0,570.9802836348513,568.8343651367928,570.8528957024953,0.0,30174700
2024-10-29,0.0,570.0592041015625,0.0,571.1762108700161,566.7864107519835,568.1778099310847,0.0,42899700
2024-10-30,0.0,568.3345947265625,0.0,571.5779630983764,567.6290569957021,569.588797638648,0.0,41435800
2024-10-31,0.0,557.1934814453125,0.0,564.0427655154251,556.9974954170759,563.9741674152153,0.0,60182500
2024-11-01,0.0,559.545166015625,0.0,563.9643910438907,559.1336371976272,559.8195584319851,0.0,45667500
2024-11-04,0.0,558.3399047851562,0.0,560.9757583388703,556.4585705161212,559.6823223393656,0.0,38217000
2024-11-05,0.0,565.09130859375,0.0,565.1304818819561,559.0357163025479,559.2512590975022,0.0,39478300
2024-11-06,0.0,579.1425170898438,0.0,580.0146160051545,573.6062858121453,577.3395892403747,0.0,68182000
2024-11-07,0.0,583.62060546875,0.0,584.639708979933,581.063158030651,581.1415644099445,0.0,47233200
2024-11-08,0.0,586.148681640625,0.0,587.5695056932594,584.1693242787533,584.1693242787533,0.0,46444900
